seed=0xDADA_2024
gate=PASS shapes=6 rule-instance-masks=352
case | baseline first use | routed first use | baseline steady | routed steady | baseline churn | routed churn | adapter | formula conversion | extension/mask
16:6:4:0.5:1:1 | 155.553 ms; GC 0.000 ms; 136718 allocs / 6158464 bytes; sample 141.109–305.600 ms; max GC 161.697 ms; n=5 | 2.454 ms; GC 0.000 ms; 24067 allocs / 3017992 bytes; sample 1.655–3.059 ms; max GC 0.000 ms; n=5 | 50.363 ms; GC 0.000 ms; 46508 allocs / 1654688 bytes; sample 49.923–54.751 ms; max GC 0.000 ms; n=5 | 0.327 ms; GC 0.000 ms; 3193 allocs / 601384 bytes; sample 0.223–0.342 ms; max GC 0.000 ms; n=5 | 142.192 ms; GC 0.000 ms; 136718 allocs / 6158464 bytes; sample 140.875–144.313 ms; max GC 0.000 ms; n=6 | 1.420 ms; GC 0.000 ms; 24067 allocs / 3017992 bytes; sample 1.386–31.740 ms; max GC 29.700 ms; n=6 | 0.924 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.915–1.109 ms; max GC 0.000 ms; n=5 | 0.016 ms; GC 0.000 ms; 264 allocs / 9504 bytes; sample 0.015–0.094 ms; max GC 0.000 ms; n=5 | 0.244 ms; GC 0.000 ms; 3192 allocs / 601240 bytes; sample 0.241–0.310 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:4 | 309.572 ms; GC 0.000 ms; 282056 allocs / 12001808 bytes; sample 309.088–330.009 ms; max GC 0.000 ms; n=5 | 1.841 ms; GC 0.000 ms; 30622 allocs / 3972432 bytes; sample 1.748–2.244 ms; max GC 0.000 ms; n=5 | 116.238 ms; GC 0.000 ms; 121648 allocs / 4266368 bytes; sample 114.241–121.718 ms; max GC 0.000 ms; n=5 | 0.631 ms; GC 0.000 ms; 9412 allocs / 1544352 bytes; sample 0.601–0.645 ms; max GC 0.000 ms; n=5 | 312.298 ms; GC 0.000 ms; 282056 allocs / 12001808 bytes; sample 298.672–348.112 ms; max GC 0.000 ms; n=6 | 1.853 ms; GC 0.000 ms; 30622 allocs / 3972432 bytes; sample 1.761–1.875 ms; max GC 0.000 ms; n=6 | 0.932 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.921–0.958 ms; max GC 0.000 ms; n=5 | 0.036 ms; GC 0.000 ms; 567 allocs / 20208 bytes; sample 0.033–0.044 ms; max GC 0.000 ms; n=5 | 0.590 ms; GC 0.000 ms; 9408 allocs / 1543776 bytes; sample 0.579–0.601 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 93.133 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 92.906–131.560 ms; max GC 35.657 ms; n=5 | 4.243 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.224–4.543 ms; max GC 0.000 ms; n=5 | 34.896 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 34.484–36.965 ms; max GC 0.000 ms; n=5 | 2.745 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.623–2.810 ms; max GC 0.000 ms; n=5 | 93.928 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 93.340–122.575 ms; max GC 28.004 ms; n=6 | 4.234 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.064–14.216 ms; max GC 9.199 ms; n=6 | 0.958 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.912–0.999 ms; max GC 0.000 ms; n=5 | 0.142 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.135–0.164 ms; max GC 0.000 ms; n=5 | 2.585 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.567–2.632 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:64 | 967.573 ms; GC 28.945 ms; 6281888 allocs / 244419408 bytes; sample 955.460–1018.312 ms; max GC 55.167 ms; n=5 | 24.890 ms; GC 4.993 ms; 238333 allocs / 41728784 bytes; sample 22.355–36.308 ms; max GC 17.682 ms; n=5 | 400.671 ms; GC 15.963 ms; 3628944 allocs / 127127296 bytes; sample 398.531–412.613 ms; max GC 27.522 ms; n=5 | 18.947 ms; GC 3.336 ms; 208757 allocs / 38957136 bytes; sample 18.666–23.173 ms; max GC 6.608 ms; n=5 | 1040.249 ms; GC 68.428 ms; 6281888 allocs / 244419408 bytes; sample 985.564–10935.434 ms; max GC 344.454 ms; n=6 | 25.264 ms; GC 6.833 ms; 238335 allocs / 41730872 bytes; sample 21.579–25.552 ms; max GC 7.457 ms; n=6 | 0.992 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.883–4.853 ms; max GC 3.704 ms; n=5 | 0.564 ms; GC 0.000 ms; 7303 allocs / 263584 bytes; sample 0.558–0.602 ms; max GC 0.000 ms; n=5 | 19.211 ms; GC 3.696 ms; 208693 allocs / 38947920 bytes; sample 18.711–22.652 ms; max GC 6.909 ms; n=5
16:6:2:0.5:1:16 | 473.934 ms; GC 0.000 ms; 267973 allocs / 12040944 bytes; sample 382.390–852.522 ms; max GC 301.917 ms; n=5 | 3.576 ms; GC 0.000 ms; 46090 allocs / 7745544 bytes; sample 3.498–9.711 ms; max GC 6.104 ms; n=5 | 127.795 ms; GC 0.000 ms; 120320 allocs / 4861696 bytes; sample 126.081–131.703 ms; max GC 0.000 ms; n=5 | 1.930 ms; GC 0.000 ms; 24432 allocs / 5290368 bytes; sample 1.869–2.007 ms; max GC 0.000 ms; n=5 | 314.305 ms; GC 0.000 ms; 267973 allocs / 12040944 bytes; sample 303.684–463.703 ms; max GC 0.000 ms; n=6 | 3.572 ms; GC 0.000 ms; 46090 allocs / 7745544 bytes; sample 3.411–12.462 ms; max GC 7.769 ms; n=6 | 0.880 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.875–0.892 ms; max GC 0.000 ms; n=5 | 0.059 ms; GC 0.000 ms; 874 allocs / 31392 bytes; sample 0.056–0.068 ms; max GC 0.000 ms; n=5 | 2.020 ms; GC 0.000 ms; 24416 allocs / 5288064 bytes; sample 1.974–7.701 ms; max GC 5.431 ms; n=5
16:6:4:0.5:1:16 | 1424.731 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 1281.434–1752.851 ms; max GC 263.128 ms; n=5 | 4.251 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.194–10.237 ms; max GC 5.728 ms; n=5 | 438.790 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 428.459–454.258 ms; max GC 0.000 ms; n=5 | 2.696 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.601–7.764 ms; max GC 4.803 ms; n=5 | 1360.137 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 116.161–2003.409 ms; max GC 195.522 ms; n=6 | 4.234 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.120–9.039 ms; max GC 4.330 ms; n=6 | 0.921 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.903–0.974 ms; max GC 0.000 ms; n=5 | 0.140 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.132–0.158 ms; max GC 0.000 ms; n=5 | 2.766 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.539–6.785 ms; max GC 3.872 ms; n=5
16:6:6:0.5:1:16 | 1261.922 ms; GC 30.701 ms; 7109713 allocs / 274548128 bytes; sample 1241.415–1388.408 ms; max GC 88.580 ms; n=5 | 9.136 ms; GC 0.000 ms; 117615 allocs / 17392416 bytes; sample 7.819–19.381 ms; max GC 10.150 ms; n=5 | 577.732 ms; GC 18.137 ms; 4347456 allocs / 154702848 bytes; sample 573.359–580.736 ms; max GC 28.121 ms; n=5 | 5.967 ms; GC 0.000 ms; 90672 allocs / 14712576 bytes; sample 5.775–12.609 ms; max GC 6.416 ms; n=5 | 1279.277 ms; GC 31.216 ms; 7109713 allocs / 274548128 bytes; sample 1266.210–1313.631 ms; max GC 65.403 ms; n=6 | 8.307 ms; GC 0.000 ms; 117615 allocs / 17392416 bytes; sample 7.836–14.125 ms; max GC 5.371 ms; n=6 | 0.900 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.895–0.941 ms; max GC 0.000 ms; n=5 | 0.416 ms; GC 0.000 ms; 4864 allocs / 177040 bytes; sample 0.402–0.457 ms; max GC 0.000 ms; n=5 | 6.372 ms; GC 0.000 ms; 90656 allocs / 14710272 bytes; sample 5.844–11.757 ms; max GC 5.278 ms; n=5
4:6:4:0.5:1:16 | 36.719 ms; GC 0.000 ms; 245656 allocs / 10390512 bytes; sample 36.168–37.251 ms; max GC 0.000 ms; n=5 | 1.676 ms; GC 0.000 ms; 20068 allocs / 2936936 bytes; sample 1.604–8.621 ms; max GC 6.688 ms; n=5 | 13.751 ms; GC 0.000 ms; 112364 allocs / 4058240 bytes; sample 12.882–41.439 ms; max GC 27.600 ms; n=5 | 0.835 ms; GC 0.000 ms; 10808 allocs / 2050496 bytes; sample 0.822–0.942 ms; max GC 0.000 ms; n=5 | 36.192 ms; GC 0.000 ms; 245656 allocs / 10390512 bytes; sample 35.691–36.391 ms; max GC 0.000 ms; n=6 | 1.516 ms; GC 0.000 ms; 20068 allocs / 2936936 bytes; sample 1.488–1.590 ms; max GC 0.000 ms; n=6 | 0.226 ms; GC 0.000 ms; 4572 allocs / 538336 bytes; sample 0.218–0.234 ms; max GC 0.000 ms; n=5 | 0.137 ms; GC 0.000 ms; 1971 allocs / 70896 bytes; sample 0.133–0.149 ms; max GC 0.000 ms; n=5 | 0.897 ms; GC 0.000 ms; 10792 allocs / 2048192 bytes; sample 0.800–0.993 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 118.620 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 118.159–151.818 ms; max GC 32.742 ms; n=5 | 4.184 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.040–13.191 ms; max GC 8.690 ms; n=5 | 40.751 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 40.118–71.568 ms; max GC 30.655 ms; n=5 | 2.547 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.464–9.102 ms; max GC 6.289 ms; n=5 | 176.684 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 123.328–355.850 ms; max GC 43.905 ms; n=6 | 5.081 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.156–10.616 ms; max GC 5.817 ms; n=6 | 0.930 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.906–0.934 ms; max GC 0.000 ms; n=5 | 0.143 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.136–0.170 ms; max GC 0.000 ms; n=5 | 2.624 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.544–8.038 ms; max GC 5.144 ms; n=5
32:6:4:0.5:1:16 | 684.175 ms; GC 289.808 ms; 2660639 allocs / 106092032 bytes; sample 400.037–6431.401 ms; max GC 461.985 ms; n=5 | 10.452 ms; GC 0.000 ms; 135093 allocs / 20540088 bytes; sample 9.267–17.667 ms; max GC 8.362 ms; n=5 | 166.029 ms; GC 0.000 ms; 1340960 allocs / 44940032 bytes; sample 150.528–191.313 ms; max GC 37.897 ms; n=5 | 6.417 ms; GC 0.000 ms; 93776 allocs / 15883904 bytes; sample 6.079–13.113 ms; max GC 5.985 ms; n=5 | 442.703 ms; GC 35.884 ms; 2660639 allocs / 106092032 bytes; sample 406.024–446.875 ms; max GC 35.884 ms; n=6 | 8.951 ms; GC 0.000 ms; 135093 allocs / 20540088 bytes; sample 8.611–14.619 ms; max GC 5.348 ms; n=6 | 1.857 ms; GC 0.000 ms; 36381 allocs / 4298704 bytes; sample 1.834–1.940 ms; max GC 0.000 ms; n=5 | 0.165 ms; GC 0.000 ms; 2195 allocs / 79568 bytes; sample 0.157–0.204 ms; max GC 0.000 ms; n=5 | 6.429 ms; GC 0.000 ms; 93760 allocs / 15881600 bytes; sample 6.071–10.479 ms; max GC 4.090 ms; n=5
16:3:4:0.5:1:16 | 191.319 ms; GC 0.000 ms; 1155433 allocs / 41196640 bytes; sample 190.091–231.598 ms; max GC 40.232 ms; n=5 | 2.589 ms; GC 0.000 ms; 49554 allocs / 7301768 bytes; sample 2.552–2.759 ms; max GC 0.000 ms; n=5 | 70.726 ms; GC 0.000 ms; 631088 allocs / 21388544 bytes; sample 69.740–103.073 ms; max GC 32.638 ms; n=5 | 1.951 ms; GC 0.000 ms; 42864 allocs / 6884352 bytes; sample 1.867–3.179 ms; max GC 0.000 ms; n=5 | 193.488 ms; GC 0.000 ms; 1155433 allocs / 41196640 bytes; sample 192.570–232.455 ms; max GC 38.319 ms; n=6 | 3.489 ms; GC 0.000 ms; 49554 allocs / 7301768 bytes; sample 2.795–17.373 ms; max GC 13.141 ms; n=6 | 0.194 ms; GC 0.000 ms; 3933 allocs / 301904 bytes; sample 0.189–0.195 ms; max GC 0.000 ms; n=5 | 0.165 ms; GC 0.000 ms; 2079 allocs / 74656 bytes; sample 0.155–0.302 ms; max GC 0.000 ms; n=5 | 2.097 ms; GC 0.000 ms; 42848 allocs / 6882048 bytes; sample 2.027–2.216 ms; max GC 0.000 ms; n=5
