seed=0xDADA_2024
gate=PASS shapes=6 rule-instance-masks=352
case | baseline first use | routed first use | baseline steady | routed steady | baseline churn | routed churn | adapter | formula conversion | extension/mask
16:6:4:0.5:1:1 | 14.377 ms; GC 0.000 ms; 136718 allocs / 6158464 bytes; sample 13.871–15.035 ms; max GC 0.000 ms; n=5 | 1.864 ms; GC 0.000 ms; 24067 allocs / 3017992 bytes; sample 1.597–2.074 ms; max GC 0.000 ms; n=5 | 7.513 ms; GC 0.000 ms; 46508 allocs / 1654688 bytes; sample 7.251–7.565 ms; max GC 0.000 ms; n=5 | 0.395 ms; GC 0.000 ms; 3193 allocs / 601384 bytes; sample 0.274–0.409 ms; max GC 0.000 ms; n=5 | 24.566 ms; GC 0.000 ms; 136718 allocs / 6158464 bytes; sample 24.104–26.365 ms; max GC 0.000 ms; n=6 | 1.936 ms; GC 0.000 ms; 24067 allocs / 3017992 bytes; sample 1.576–45.409 ms; max GC 42.879 ms; n=6 | 0.996 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.973–1.230 ms; max GC 0.000 ms; n=5 | 0.016 ms; GC 0.000 ms; 264 allocs / 9504 bytes; sample 0.014–0.103 ms; max GC 0.000 ms; n=5 | 0.317 ms; GC 0.000 ms; 3192 allocs / 601240 bytes; sample 0.287–0.357 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:4 | 322.846 ms; GC 0.000 ms; 282056 allocs / 12001808 bytes; sample 290.138–643.309 ms; max GC 204.311 ms; n=5 | 2.920 ms; GC 0.000 ms; 30622 allocs / 3972432 bytes; sample 2.510–4.122 ms; max GC 0.000 ms; n=5 | 108.231 ms; GC 0.000 ms; 121648 allocs / 4266368 bytes; sample 106.376–113.799 ms; max GC 0.000 ms; n=5 | 1.073 ms; GC 0.000 ms; 9412 allocs / 1544352 bytes; sample 0.766–45.361 ms; max GC 44.040 ms; n=5 | 291.594 ms; GC 0.000 ms; 282056 allocs / 12001808 bytes; sample 286.606–301.233 ms; max GC 0.000 ms; n=6 | 2.647 ms; GC 0.000 ms; 30622 allocs / 3972432 bytes; sample 2.552–3.001 ms; max GC 0.000 ms; n=6 | 1.045 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 1.028–1.109 ms; max GC 0.000 ms; n=5 | 0.038 ms; GC 0.000 ms; 567 allocs / 20208 bytes; sample 0.035–0.050 ms; max GC 0.000 ms; n=5 | 1.118 ms; GC 0.000 ms; 9408 allocs / 1543776 bytes; sample 1.004–1.150 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 94.267 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 93.721–132.837 ms; max GC 35.606 ms; n=5 | 4.554 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.309–4.652 ms; max GC 0.000 ms; n=5 | 37.128 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 34.767–72.246 ms; max GC 35.634 ms; n=5 | 3.281 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.526–18.155 ms; max GC 14.358 ms; n=5 | 94.354 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 93.395–122.200 ms; max GC 28.026 ms; n=6 | 4.616 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.317–14.469 ms; max GC 9.907 ms; n=6 | 0.939 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.911–0.995 ms; max GC 0.000 ms; n=5 | 0.152 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.144–0.174 ms; max GC 0.000 ms; n=5 | 2.791 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.747–8.762 ms; max GC 5.841 ms; n=5
16:6:4:0.5:1:64 | 940.760 ms; GC 25.541 ms; 6281888 allocs / 244419408 bytes; sample 928.085–968.037 ms; max GC 53.666 ms; n=5 | 31.406 ms; GC 6.390 ms; 238333 allocs / 41728784 bytes; sample 22.311–34.119 ms; max GC 12.585 ms; n=5 | 385.343 ms; GC 13.918 ms; 3628944 allocs / 127127296 bytes; sample 370.962–406.232 ms; max GC 33.613 ms; n=5 | 23.876 ms; GC 4.412 ms; 208757 allocs / 38957136 bytes; sample 22.294–27.556 ms; max GC 8.878 ms; n=5 | 960.192 ms; GC 25.798 ms; 6281888 allocs / 244419408 bytes; sample 957.528–1209.424 ms; max GC 274.817 ms; n=6 | 28.259 ms; GC 5.355 ms; 238333 allocs / 41728784 bytes; sample 26.584–44.187 ms; max GC 12.193 ms; n=6 | 1.055 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 1.015–1.264 ms; max GC 0.000 ms; n=5 | 0.677 ms; GC 0.000 ms; 7303 allocs / 263584 bytes; sample 0.607–0.762 ms; max GC 0.000 ms; n=5 | 32.037 ms; GC 4.857 ms; 208693 allocs / 38947920 bytes; sample 22.700–46.095 ms; max GC 11.409 ms; n=5
16:6:2:0.5:1:16 | 31.105 ms; GC 0.000 ms; 267973 allocs / 12040944 bytes; sample 30.269–31.220 ms; max GC 0.000 ms; n=5 | 8.359 ms; GC 0.000 ms; 46090 allocs / 7745544 bytes; sample 7.603–26.850 ms; max GC 17.773 ms; n=5 | 13.525 ms; GC 0.000 ms; 120320 allocs / 4861696 bytes; sample 13.258–13.623 ms; max GC 0.000 ms; n=5 | 6.067 ms; GC 0.000 ms; 24432 allocs / 5290368 bytes; sample 4.197–6.811 ms; max GC 0.000 ms; n=5 | 27.200 ms; GC 0.000 ms; 267973 allocs / 12040944 bytes; sample 26.889–83.033 ms; max GC 54.617 ms; n=6 | 9.455 ms; GC 0.000 ms; 46090 allocs / 7745544 bytes; sample 7.183–25.984 ms; max GC 17.364 ms; n=6 | 1.797 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 1.682–1.865 ms; max GC 0.000 ms; n=5 | 0.114 ms; GC 0.000 ms; 874 allocs / 31392 bytes; sample 0.108–0.131 ms; max GC 0.000 ms; n=5 | 4.093 ms; GC 0.000 ms; 24416 allocs / 5288064 bytes; sample 3.995–4.319 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 113.332 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 112.347–118.639 ms; max GC 0.000 ms; n=5 | 8.988 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 8.588–21.563 ms; max GC 11.626 ms; n=5 | 38.597 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 36.311–84.457 ms; max GC 47.051 ms; n=5 | 5.515 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 5.250–16.181 ms; max GC 10.106 ms; n=5 | 111.429 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 108.381–149.563 ms; max GC 39.347 ms; n=6 | 9.335 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 8.919–17.602 ms; max GC 8.128 ms; n=6 | 1.942 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 1.785–2.082 ms; max GC 0.000 ms; n=5 | 0.300 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.291–0.338 ms; max GC 0.000 ms; n=5 | 5.370 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 5.328–5.529 ms; max GC 0.000 ms; n=5
16:6:6:0.5:1:16 | 5805.508 ms; GC 182.922 ms; 7109713 allocs / 274548128 bytes; sample 1154.835–13759.261 ms; max GC 189.978 ms; n=5 | 18.686 ms; GC 0.000 ms; 117615 allocs / 17392416 bytes; sample 18.113–39.903 ms; max GC 21.400 ms; n=5 | 530.860 ms; GC 19.530 ms; 4347456 allocs / 154702848 bytes; sample 526.209–558.570 ms; max GC 27.305 ms; n=5 | 13.272 ms; GC 0.000 ms; 90672 allocs / 14712576 bytes; sample 12.304–34.086 ms; max GC 20.550 ms; n=5 | 1220.121 ms; GC 32.197 ms; 7109713 allocs / 274548128 bytes; sample 1186.088–1230.532 ms; max GC 63.392 ms; n=6 | 19.413 ms; GC 0.000 ms; 117615 allocs / 17392416 bytes; sample 18.077–33.780 ms; max GC 13.998 ms; n=6 | 2.108 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 1.987–2.399 ms; max GC 0.000 ms; n=5 | 0.976 ms; GC 0.000 ms; 4864 allocs / 177040 bytes; sample 0.952–1.124 ms; max GC 0.000 ms; n=5 | 13.654 ms; GC 0.000 ms; 90656 allocs / 14710272 bytes; sample 12.825–24.556 ms; max GC 9.932 ms; n=5
4:6:4:0.5:1:16 | 35.263 ms; GC 0.000 ms; 245656 allocs / 10390512 bytes; sample 34.252–37.247 ms; max GC 0.000 ms; n=5 | 3.865 ms; GC 0.000 ms; 20068 allocs / 2936936 bytes; sample 3.714–4.065 ms; max GC 0.000 ms; n=5 | 13.232 ms; GC 0.000 ms; 112364 allocs / 4058240 bytes; sample 12.628–13.819 ms; max GC 0.000 ms; n=5 | 1.895 ms; GC 0.000 ms; 10808 allocs / 2050496 bytes; sample 1.819–18.428 ms; max GC 16.057 ms; n=5 | 35.390 ms; GC 0.000 ms; 245656 allocs / 10390512 bytes; sample 34.932–35.475 ms; max GC 0.000 ms; n=6 | 4.128 ms; GC 0.000 ms; 20068 allocs / 2936936 bytes; sample 3.785–4.585 ms; max GC 0.000 ms; n=6 | 0.536 ms; GC 0.000 ms; 4572 allocs / 538336 bytes; sample 0.504–0.559 ms; max GC 0.000 ms; n=5 | 0.339 ms; GC 0.000 ms; 1971 allocs / 70896 bytes; sample 0.312–0.380 ms; max GC 0.000 ms; n=5 | 1.684 ms; GC 0.000 ms; 10792 allocs / 2048192 bytes; sample 1.653–1.696 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 113.867 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 111.038–155.380 ms; max GC 31.270 ms; n=5 | 10.097 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 9.345–27.571 ms; max GC 17.578 ms; n=5 | 38.021 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 37.942–38.751 ms; max GC 0.000 ms; n=5 | 6.092 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 5.951–6.654 ms; max GC 0.000 ms; n=5 | 112.603 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 112.481–145.459 ms; max GC 31.997 ms; n=6 | 9.477 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 9.059–22.208 ms; max GC 12.087 ms; n=6 | 1.985 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 1.946–2.065 ms; max GC 0.000 ms; n=5 | 0.303 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.287–0.338 ms; max GC 0.000 ms; n=5 | 5.879 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 5.763–18.613 ms; max GC 12.369 ms; n=5
32:6:4:0.5:1:16 | 417.408 ms; GC 0.000 ms; 2660639 allocs / 106092032 bytes; sample 403.100–664.166 ms; max GC 260.707 ms; n=5 | 18.663 ms; GC 0.000 ms; 135093 allocs / 20540088 bytes; sample 15.778–35.697 ms; max GC 15.778 ms; n=5 | 159.374 ms; GC 0.000 ms; 1340960 allocs / 44940032 bytes; sample 158.405–199.016 ms; max GC 36.207 ms; n=5 | 12.294 ms; GC 0.000 ms; 93776 allocs / 15883904 bytes; sample 11.643–24.776 ms; max GC 9.484 ms; n=5 | 420.767 ms; GC 0.000 ms; 2660639 allocs / 106092032 bytes; sample 397.999–453.445 ms; max GC 43.968 ms; n=6 | 18.456 ms; GC 0.000 ms; 135093 allocs / 20540088 bytes; sample 17.897–29.748 ms; max GC 10.629 ms; n=6 | 3.657 ms; GC 0.000 ms; 36381 allocs / 4298704 bytes; sample 3.589–3.920 ms; max GC 0.000 ms; n=5 | 0.340 ms; GC 0.000 ms; 2195 allocs / 79568 bytes; sample 0.306–0.387 ms; max GC 0.000 ms; n=5 | 15.228 ms; GC 0.000 ms; 93760 allocs / 15881600 bytes; sample 13.535–23.370 ms; max GC 8.507 ms; n=5
16:3:4:0.5:1:16 | 191.031 ms; GC 0.000 ms; 1155433 allocs / 41196640 bytes; sample 184.693–223.248 ms; max GC 37.433 ms; n=5 | 6.878 ms; GC 0.000 ms; 49554 allocs / 7301768 bytes; sample 6.608–38.758 ms; max GC 31.555 ms; n=5 | 68.294 ms; GC 0.000 ms; 631088 allocs / 21388544 bytes; sample 68.093–69.894 ms; max GC 0.000 ms; n=5 | 5.168 ms; GC 0.000 ms; 42864 allocs / 6884352 bytes; sample 5.018–5.216 ms; max GC 0.000 ms; n=5 | 195.820 ms; GC 0.000 ms; 1155433 allocs / 41196640 bytes; sample 188.709–219.210 ms; max GC 33.885 ms; n=6 | 11.457 ms; GC 0.000 ms; 49554 allocs / 7301768 bytes; sample 10.566–11.930 ms; max GC 0.000 ms; n=6 | 0.633 ms; GC 0.000 ms; 3933 allocs / 301904 bytes; sample 0.611–0.640 ms; max GC 0.000 ms; n=5 | 0.422 ms; GC 0.000 ms; 2079 allocs / 74656 bytes; sample 0.402–0.461 ms; max GC 0.000 ms; n=5 | 5.430 ms; GC 0.000 ms; 42848 allocs / 6882048 bytes; sample 4.465–5.796 ms; max GC 0.000 ms; n=5
