seed=0xDADA_2024
gate=PASS shapes=6 rule-instance-masks=352
case | baseline first use | routed first use | baseline steady | routed steady | baseline churn | routed churn | adapter | formula conversion | extension/mask
16:6:4:0.5:1:1 | 13.465 ms; GC 0.000 ms; 136718 allocs / 6158464 bytes; sample 12.775–13.904 ms; max GC 0.000 ms; n=5 | 1.394 ms; GC 0.000 ms; 24067 allocs / 3017992 bytes; sample 1.364–28.481 ms; max GC 26.797 ms; n=5 | 4.652 ms; GC 0.000 ms; 46508 allocs / 1654688 bytes; sample 4.473–5.024 ms; max GC 0.000 ms; n=5 | 0.233 ms; GC 0.000 ms; 3193 allocs / 601384 bytes; sample 0.219–0.317 ms; max GC 0.000 ms; n=5 | 13.583 ms; GC 0.000 ms; 136718 allocs / 6158464 bytes; sample 13.086–14.127 ms; max GC 0.000 ms; n=6 | 1.358 ms; GC 0.000 ms; 24067 allocs / 3017992 bytes; sample 1.292–1.589 ms; max GC 0.000 ms; n=6 | 0.812 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.793–1.025 ms; max GC 0.000 ms; n=5 | 0.015 ms; GC 0.000 ms; 264 allocs / 9504 bytes; sample 0.014–0.091 ms; max GC 0.000 ms; n=5 | 0.218 ms; GC 0.000 ms; 3192 allocs / 601240 bytes; sample 0.207–0.276 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:4 | 28.391 ms; GC 0.000 ms; 282056 allocs / 12001808 bytes; sample 27.781–255.378 ms; max GC 227.061 ms; n=5 | 1.915 ms; GC 0.000 ms; 30622 allocs / 3972432 bytes; sample 1.815–2.091 ms; max GC 0.000 ms; n=5 | 10.357 ms; GC 0.000 ms; 121648 allocs / 4266368 bytes; sample 10.301–10.523 ms; max GC 0.000 ms; n=5 | 0.570 ms; GC 0.000 ms; 9412 allocs / 1544352 bytes; sample 0.562–0.590 ms; max GC 0.000 ms; n=5 | 27.715 ms; GC 0.000 ms; 282056 allocs / 12001808 bytes; sample 27.401–27.993 ms; max GC 0.000 ms; n=6 | 1.735 ms; GC 0.000 ms; 30622 allocs / 3972432 bytes; sample 1.700–18.826 ms; max GC 16.647 ms; n=6 | 0.815 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.792–0.841 ms; max GC 0.000 ms; n=5 | 0.032 ms; GC 0.000 ms; 567 allocs / 20208 bytes; sample 0.030–0.039 ms; max GC 0.000 ms; n=5 | 0.557 ms; GC 0.000 ms; 9408 allocs / 1543776 bytes; sample 0.541–0.566 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 1099.657 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 1064.676–1392.841 ms; max GC 172.110 ms; n=5 | 4.019 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 3.799–19.771 ms; max GC 14.729 ms; n=5 | 486.705 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 397.344–615.119 ms; max GC 0.000 ms; n=5 | 2.765 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.459–14.725 ms; max GC 11.655 ms; n=5 | 609.714 ms; GC 68.638 ms; 825675 allocs / 36707584 bytes; sample 100.402–1423.611 ms; max GC 68.638 ms; n=6 | 3.827 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 3.801–8.609 ms; max GC 4.345 ms; n=6 | 0.863 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.846–0.865 ms; max GC 0.000 ms; n=5 | 0.123 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.118–0.144 ms; max GC 0.000 ms; n=5 | 2.354 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.286–5.918 ms; max GC 3.354 ms; n=5
16:6:4:0.5:1:64 | 942.193 ms; GC 29.562 ms; 6281888 allocs / 244419408 bytes; sample 921.083–992.978 ms; max GC 58.596 ms; n=5 | 23.993 ms; GC 6.332 ms; 238333 allocs / 41728784 bytes; sample 21.465–25.395 ms; max GC 7.973 ms; n=5 | 380.112 ms; GC 17.254 ms; 3628944 allocs / 127127296 bytes; sample 378.501–391.535 ms; max GC 28.918 ms; n=5 | 18.397 ms; GC 3.215 ms; 208757 allocs / 38957136 bytes; sample 17.567–21.237 ms; max GC 6.435 ms; n=5 | 951.096 ms; GC 28.543 ms; 6281888 allocs / 244419408 bytes; sample 933.495–1259.972 ms; max GC 304.712 ms; n=6 | 24.698 ms; GC 6.887 ms; 238333 allocs / 41728784 bytes; sample 21.311–25.291 ms; max GC 6.918 ms; n=6 | 0.886 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.838–0.904 ms; max GC 0.000 ms; n=5 | 0.532 ms; GC 0.000 ms; 7303 allocs / 263584 bytes; sample 0.519–0.574 ms; max GC 0.000 ms; n=5 | 18.618 ms; GC 3.469 ms; 208693 allocs / 38947920 bytes; sample 17.754–22.190 ms; max GC 6.966 ms; n=5
16:6:2:0.5:1:16 | 27.330 ms; GC 0.000 ms; 267973 allocs / 12040944 bytes; sample 26.551–88.401 ms; max GC 59.068 ms; n=5 | 3.565 ms; GC 0.000 ms; 46092 allocs / 7747632 bytes; sample 3.173–10.924 ms; max GC 6.889 ms; n=5 | 12.087 ms; GC 0.000 ms; 120320 allocs / 4861696 bytes; sample 11.940–12.295 ms; max GC 0.000 ms; n=5 | 1.911 ms; GC 0.000 ms; 24432 allocs / 5290368 bytes; sample 1.854–9.305 ms; max GC 6.843 ms; n=5 | 26.599 ms; GC 0.000 ms; 267973 allocs / 12040944 bytes; sample 26.520–27.101 ms; max GC 0.000 ms; n=6 | 3.377 ms; GC 0.000 ms; 46090 allocs / 7745544 bytes; sample 3.085–8.260 ms; max GC 4.348 ms; n=6 | 0.811 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.804–5.927 ms; max GC 4.745 ms; n=5 | 0.055 ms; GC 0.000 ms; 874 allocs / 31392 bytes; sample 0.054–0.070 ms; max GC 0.000 ms; n=5 | 1.901 ms; GC 0.000 ms; 24416 allocs / 5288064 bytes; sample 1.795–5.727 ms; max GC 3.643 ms; n=5
16:6:4:0.5:1:16 | 116.314 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 114.011–172.709 ms; max GC 51.217 ms; n=5 | 4.062 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 3.815–8.845 ms; max GC 4.127 ms; n=5 | 39.376 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 39.311–39.720 ms; max GC 0.000 ms; n=5 | 2.465 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.334–6.526 ms; max GC 3.789 ms; n=5 | 116.639 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 116.055–166.305 ms; max GC 47.071 ms; n=6 | 4.176 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 3.994–8.319 ms; max GC 3.920 ms; n=6 | 0.867 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.835–5.074 ms; max GC 3.959 ms; n=5 | 0.129 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.122–0.152 ms; max GC 0.000 ms; n=5 | 2.513 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.388–6.147 ms; max GC 3.575 ms; n=5
16:6:6:0.5:1:16 | 1397.095 ms; GC 29.349 ms; 7109713 allocs / 274548128 bytes; sample 1342.804–14907.936 ms; max GC 218.732 ms; n=5 | 8.146 ms; GC 0.000 ms; 117615 allocs / 17392416 bytes; sample 7.628–19.318 ms; max GC 10.196 ms; n=5 | 573.069 ms; GC 23.254 ms; 4347456 allocs / 154702848 bytes; sample 534.358–6350.134 ms; max GC 198.482 ms; n=5 | 5.304 ms; GC 0.000 ms; 90672 allocs / 14712576 bytes; sample 5.264–14.557 ms; max GC 8.151 ms; n=5 | 1273.373 ms; GC 37.382 ms; 7109713 allocs / 274548128 bytes; sample 1247.278–1345.595 ms; max GC 77.093 ms; n=6 | 8.091 ms; GC 0.000 ms; 117615 allocs / 17392416 bytes; sample 7.533–13.377 ms; max GC 5.062 ms; n=6 | 0.855 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.850–5.459 ms; max GC 4.293 ms; n=5 | 0.368 ms; GC 0.000 ms; 4864 allocs / 177040 bytes; sample 0.358–0.421 ms; max GC 0.000 ms; n=5 | 9.058 ms; GC 3.390 ms; 90656 allocs / 14710272 bytes; sample 5.259–9.838 ms; max GC 4.294 ms; n=5
4:6:4:0.5:1:16 | 36.630 ms; GC 0.000 ms; 245656 allocs / 10390512 bytes; sample 36.431–36.830 ms; max GC 0.000 ms; n=5 | 2.016 ms; GC 0.000 ms; 20068 allocs / 2936936 bytes; sample 1.715–2.435 ms; max GC 0.000 ms; n=5 | 13.220 ms; GC 0.000 ms; 112364 allocs / 4058240 bytes; sample 12.924–13.424 ms; max GC 0.000 ms; n=5 | 0.902 ms; GC 0.000 ms; 10808 allocs / 2050496 bytes; sample 0.773–8.268 ms; max GC 7.169 ms; n=5 | 37.222 ms; GC 0.000 ms; 245656 allocs / 10390512 bytes; sample 36.573–67.762 ms; max GC 30.371 ms; n=6 | 1.570 ms; GC 0.000 ms; 20068 allocs / 2936936 bytes; sample 1.495–1.619 ms; max GC 0.000 ms; n=6 | 0.223 ms; GC 0.000 ms; 4572 allocs / 538336 bytes; sample 0.215–0.225 ms; max GC 0.000 ms; n=5 | 0.132 ms; GC 0.000 ms; 1971 allocs / 70896 bytes; sample 0.128–0.154 ms; max GC 0.000 ms; n=5 | 0.758 ms; GC 0.000 ms; 10792 allocs / 2048192 bytes; sample 0.714–0.770 ms; max GC 0.000 ms; n=5
16:6:4:0.5:1:16 | 119.450 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 118.771–152.502 ms; max GC 31.742 ms; n=5 | 4.685 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 4.069–14.181 ms; max GC 9.049 ms; n=5 | 39.812 ms; GC 0.000 ms; 367936 allocs / 13372928 bytes; sample 39.391–41.885 ms; max GC 0.000 ms; n=5 | 2.324 ms; GC 0.000 ms; 37008 allocs / 6664448 bytes; sample 2.322–2.501 ms; max GC 0.000 ms; n=5 | 119.726 ms; GC 0.000 ms; 825675 allocs / 36707584 bytes; sample 116.776–168.952 ms; max GC 41.432 ms; n=6 | 3.982 ms; GC 0.000 ms; 59881 allocs / 9161528 bytes; sample 3.865–10.201 ms; max GC 5.858 ms; n=6 | 0.907 ms; GC 0.000 ms; 18205 allocs / 2150096 bytes; sample 0.868–0.923 ms; max GC 0.000 ms; n=5 | 0.129 ms; GC 0.000 ms; 1951 allocs / 69952 bytes; sample 0.121–0.152 ms; max GC 0.000 ms; n=5 | 2.377 ms; GC 0.000 ms; 36992 allocs / 6662144 bytes; sample 2.295–7.787 ms; max GC 5.001 ms; n=5
32:6:4:0.5:1:16 | 417.586 ms; GC 0.000 ms; 2660639 allocs / 106092032 bytes; sample 415.006–454.647 ms; max GC 37.150 ms; n=5 | 8.872 ms; GC 0.000 ms; 135093 allocs / 20540088 bytes; sample 8.424–18.852 ms; max GC 8.151 ms; n=5 | 156.625 ms; GC 0.000 ms; 1340960 allocs / 44940032 bytes; sample 155.974–425.516 ms; max GC 268.405 ms; n=5 | 5.911 ms; GC 0.000 ms; 93776 allocs / 15883904 bytes; sample 5.623–12.659 ms; max GC 5.687 ms; n=5 | 420.187 ms; GC 0.000 ms; 2660639 allocs / 106092032 bytes; sample 415.454–472.588 ms; max GC 43.254 ms; n=6 | 9.044 ms; GC 0.000 ms; 135093 allocs / 20540088 bytes; sample 8.449–13.730 ms; max GC 4.886 ms; n=6 | 1.685 ms; GC 0.000 ms; 36381 allocs / 4298704 bytes; sample 1.640–6.304 ms; max GC 4.260 ms; n=5 | 0.160 ms; GC 0.000 ms; 2195 allocs / 79568 bytes; sample 0.152–0.185 ms; max GC 0.000 ms; n=5 | 9.443 ms; GC 3.583 ms; 93760 allocs / 15881600 bytes; sample 5.876–10.309 ms; max GC 4.218 ms; n=5
16:3:4:0.5:1:16 | 192.062 ms; GC 0.000 ms; 1155433 allocs / 41196640 bytes; sample 191.645–192.910 ms; max GC 0.000 ms; n=5 | 2.480 ms; GC 0.000 ms; 49554 allocs / 7301768 bytes; sample 2.331–20.698 ms; max GC 17.430 ms; n=5 | 71.056 ms; GC 0.000 ms; 631088 allocs / 21388544 bytes; sample 69.500–71.408 ms; max GC 0.000 ms; n=5 | 2.907 ms; GC 0.000 ms; 42864 allocs / 6884352 bytes; sample 2.840–3.004 ms; max GC 0.000 ms; n=5 | 197.407 ms; GC 0.000 ms; 1155433 allocs / 41196640 bytes; sample 192.644–233.426 ms; max GC 41.008 ms; n=6 | 3.605 ms; GC 0.000 ms; 49554 allocs / 7301768 bytes; sample 2.517–17.638 ms; max GC 13.970 ms; n=6 | 0.172 ms; GC 0.000 ms; 3933 allocs / 301904 bytes; sample 0.169–0.189 ms; max GC 0.000 ms; n=5 | 0.134 ms; GC 0.000 ms; 2079 allocs / 74656 bytes; sample 0.128–0.145 ms; max GC 0.000 ms; n=5 | 1.939 ms; GC 0.000 ms; 42848 allocs / 6882048 bytes; sample 1.883–2.066 ms; max GC 0.000 ms; n=5
